zinc_id,smiles
ZINC000012496640,CNc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1
ZINC000012496101,Cn1c(N)nc2[nH]cnc2c1=O
ZINC000012496452,CCCCC[C@@H](O)[C@@H](O)C/C=C\CCCCCCCC(=O)O
ZINC000000391202,CC[C@@H](C)C(=O)O
ZINC000000391207,CC[C@H](C)C(=O)OC
ZINC000000391783,CC[C@@H](C)CC(=O)O
ZINC000034893919,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC
ZINC000002012812,Cc1ccc(S(=O)(=O)/N=C(\O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1
ZINC000085537051,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O
ZINC000034662892,COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O
ZINC000001851384,COC1=CC(=O)O[C@@H]1[C@@H](O)c1ccccc1Cl
ZINC000001894982,O=C(NCCCOc1ccc2[nH]c(=O)ccc2c1)N(C1CC1)[C@@H]1CCCC[C@H]1O
ZINC000002015900,Cc1ccc(N(CC2=NCCN2)c2ccc(O)cc2)cc1
ZINC000002016001,O=C(c1ccccc1)c1cccc(NC(=O)c2ccn3c2CS[C@@H]3c2cccnc2)c1
ZINC000003643198,CN(C)CCO[C@]1(c2ccccc2)C[C@H]2CC[C@]1(C)C2(C)C
ZINC000003776894,N=C(N)c1ccc(CCCCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc1
ZINC000003781410,CC[C@@H]1C(=O)SC[C@@H]1Cc1cncn1C
ZINC000003784909,Cc1c(O)c(C)c2c(c1O)C(=O)C[C@@H](c1ccc(O)c(O)c1)O2
ZINC000003789797,N=C(N)c1ccc(-c2ccc(OC[C@@H]3C[C@@H](CC(=O)O)C(=O)N3)cc2)cc1
ZINC000003799334,NC(=O)c1ccn2c1CS[C@@H]2c1cccnc1
ZINC000003807298,N=C(N)N1CCC[C@@H](CNC(=O)C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N(CC(=O)O)C2CC2)C1
ZINC000003823825,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
ZINC000003839978,CCCCc1nc(CCc2ccccc2)[nH]c(=O)c1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1
ZINC000003924156,O=c1[nH]c2cc([N+](=O)[O-])cc(CNCP(=O)(O)O)c2[nH]c1=O
ZINC000003927605,CC(=O)NC1(c2ccccc2)CCN(CC[C@H](CN(C)C(=O)c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1
ZINC000003941149,COc1cc(-c2nc(NC(=O)c3cc4cc(C)cc(C)c4n3CC(=O)O)sc2CCC2CCCCC2)c(OC)cc1Cl
ZINC000003946372,O=C1c2c(c3c4ccc(O)cc4n([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c3c3[nH]c4cc(O)ccc4c23)C(=O)N1NC(CO)CO
ZINC000003950327,CO[C@@H](Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O
ZINC000003976764,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1
ZINC000003989688,CCc1noc([C@H]2CN=CNC2)n1
ZINC000004626690,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN2CCC[C@H]1C2
ZINC000005138988,O=C(O)CCNC(=O)[C@H](CS)Cc1ccccc1
ZINC000005419379,Cc1c(OC(=O)c2ccc(N)cc2)c(O)c2ccccc2c1O
ZINC000006091380,O=c1ncc(I)cn1[C@H]1C[C@H](O)[C@@H](CO)O1
ZINC000006119198,c1cc(-c2nc3c4c(ncc3[nH]2)CCOC4)no1
ZINC000006718496,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1coc(C)n1
ZINC000011686745,Cc1cc(C)n(CCCCC[S@@](=O)c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)n1
ZINC000011726169,CC(C)(C)N/C(=N/c1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1)NC#N
ZINC000011726774,CC[C@@H](C(N)=O)N1C[C@H](C=C(F)F)CC1=O
ZINC000013884088,CCCN(/C=N/c1cccc(=O)[nH]1)CCC
ZINC000112965540,C=C(C#N)C(=O)O[C@H](C)CCCCCC
ZINC000014299800,CC(C)N(C(=O)CN1C(=O)[C@H](NC(=O)Nc2cccc(C(=O)O)c2)C(=O)N(c2ccccc2)c2ccccc21)c1ccccc1
ZINC000014951647,CO[C@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1
ZINC000021290045,O=C(O)C1CCN(c2nc(NCc3ccc4c(c3)OCO4)c3cc(Cl)ccc3n2)CC1
ZINC000028711707,Cc1ccc2cc(C(=O)NC3(C(=O)N[C@H](Cc4ccccc4)C(=O)NCC4CCN(CC5CCOCC5)CC4)CCCC3)sc2c1
ZINC000029485479,Fc1ccc2[nH]c3c(c2c1)CN(CCc1ccncc1)CC3
ZINC000033969753,COc1cccc(/C=N/CC/N=C/c2cccc(OC)c2O)c1O
ZINC000033985429,CN1CCc2ccccc2Oc2ccccc2CC1
ZINC000034005963,COc1ccc2cc([C@H](C)C(=O)OCCS(C)(=O)=O)ccc2c1
ZINC000034057058,O=C(N[C@@H]1CN2CCC1CC2)c1n[nH]c2ccccc12
ZINC000000158743,OCc1c[nH]c2ccccc12
ZINC000000162515,COc1cc(C(C)=O)ccc1O
ZINC000038192546,Cc1ccccn1
ZINC000150656247,CCc1c(CC)c2cc3[nH]c(cnc4cc(OCCOCCOCCOC)c(OCCOCCOCCOC)cc4ncc4nc(cc1n2)c(CCCO)c4C)c(C)c3CCCO
ZINC000072190135,C#CCN(c1nc(-c2cc(C)c(OC)cc2Cl)c(C)s1)[C@H](CC1CC1)c1ccc(C)c(F)c1
ZINC000085540178,CO[C@]1(C(=O)N[C@@H]2CC[C@@]3(C)[C@@H](CC[C@@H]4[C@@H]3CC[C@@]3(C)[C@H]4CC[C@@H]3[C@H](C)CCCC(C)C)C2)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1
ZINC000410428668,CC1=CC[C@@H](/C(C)=C\c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1
ZINC000001536588,CCOCn1c(Cc2ccccc2)c(C(C)C)c(=O)[nH]c1=O
ZINC000146363174,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1
ZINC000150275965,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2ccn[nH]2)c1
ZINC000150292890,FC(F)(F)c1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
ZINC000150340436,CCc1c(CC)c2cc3nc(cnc4cc(OCCOCCOCCOC)c(OCCOCCOCCOC)cc4ncc4nc(cc1[nH]2)c(CCCO)c4C)c(C)c3CCCO
ZINC000150363615,NCCCC[C@@H](NC(=O)[C@H](Cc1cc(Br)c(O)c(Br)c1)NC(=O)N1CCC(N2Cc3ccccc3NC2=O)CC1)C(=O)N1CCN(c2ccncc2)CC1
ZINC000167253016,CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCC4)c3)n2)cc(C)c1OC[C@@H](O)CO
ZINC000252670601,O=C(O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@H](Oc2cccc(Cl)c2F)CC1
ZINC000169292454,CCOP(=O)(OCC)[C@H](NC(=O)[C@@]1(O)[C@H](O)[C@]2(CC)C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@H]7CN(CCc8c6[nH]c6ccccc86)C[C@](O)(CC)C7)c(OC)cc5N(C)[C@@H]14)[C@@H]32)C(C)C
ZINC000253656161,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
ZINC000253687865,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](C=CC(C)(C)[C@]1(O)O2)O4)O3
ZINC000253794828,CO[C@H]1C=CC=C(C)C(=O)NC2=CC(=O)C(N)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)C=C(C)[C@@H]1OC(N)=O)C2=O
ZINC000253994534,C1=CCOCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2cccc(c2)COC1
ZINC000169746723,COCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B(O)O
ZINC000169746728,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CC[Si](C)(C)C
ZINC000257868411,CC[N@@+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000261506651,C[N@@+]1(CC2CC2)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21
ZINC000199107019,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O
ZINC000299846664,C[C@@H]1CC[C@@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@@H]2CC[C@@H](O)CC2)CC1
ZINC000299888510,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C\C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C\C(=O)OC)C[C@H](C=CC(C)(C)[C@]1(O)O2)O4)O3
ZINC000299888867,CC(=O)OCC(=O)[C@]12OC3(CCCC3)O[C@@H]1C[C@@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]12C
ZINC000299888869,CC(=O)OCC(=O)[C@]12OC3(CCCC3)O[C@H]1C[C@@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]12C
ZINC000605699120,C[C@]12C[C@H](c3ccc(S(C)(=O)=O)cc3)C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C(F)(F)C(F)(F)F
ZINC000000001957,O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1
ZINC000000004035,Cc1nccn1C[C@H]1CCc2c(c3cccc4c3n2CCC4)C1=O
ZINC000000004503,CCC[C@@]1(C2=NCCN2)Cc2cccc3c2N1CC3
ZINC000000005986,C[C@H](C#Cc1ccc(Cc2ccc(F)cc2)s1)N(O)C(N)=O
ZINC000100499682,O=C(c1ccc(F)cc1)c1ccccc1N[C@@H](Cc1ccc(OCCn2c3ccccc3c3ccccc32)cc1)C(=O)O
ZINC000000597083,Cc1c(O)c(C)c2sc(NCc3ccc(S(N)(=O)=O)cc3)nc2c1C
ZINC000000602216,CS(=O)(=O)NC(=O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCCCC1
ZINC000000602871,COc1cccc(-c2nc(SC)nc3sc(C(=O)NC(C)(C)C)c(N)c23)c1
ZINC000001533379,Cc1c(-c2ccccc2)oc2ccc(OCCCCCCN3CCC(O)CC3)cc2c1=O
ZINC000001544509,Cc1nc(OCCCCCN2CCCCC2)cc(-c2ccc(F)cc2)n1
ZINC000001547604,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1
ZINC000001551732,Cc1ccc(N2CCNCC2)c(S(=O)(=O)O)c1
ZINC000065747838,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@H]1O
ZINC000067172224,COc1cc(/C=C2/CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1
ZINC000077024213,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12
ZINC000521813802,NC(=O)c1c[nH]c2nccc-2c1N[C@H]1[C@H]2C[C@H]3C[C@@H]1C[C@@](O)(C3)C2
ZINC000000004932,CC(=O)N1CCN(NS(=O)(=O)c2ccc(F)cc2)CC1
ZINC000000597348,CCn1nnn(CCN2CC[C@@H](N(C(=O)COC)c3ccccc3F)[C@@H](C)C2)c1=O
ZINC000001894065,CC(C)(C)c1cc(SCSc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O
ZINC000003833858,O=C1N(Cc2ccc(CO)cc2)[C@H](Cc2ccccc2)[C@H](O)[C@@H](O)[C@@H](Cc2ccccc2)N1Cc1ccc(CO)cc1
ZINC000003930732,CC(C)[C@H](NC(=O)OCc1ccccn1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)OCc1cccnc1
ZINC000003966198,C[C@H](N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)O
ZINC000004422978,CC(=O)N[C@@H](C(=O)N[C@H]1[C@H](OC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)C(C)(C)SN=O
ZINC000005760952,COc1ccc2sc(C(=O)Nc3nn[nH]n3)c(OC(C)C)c2c1
ZINC000014953650,COc1cc(/C(O)=N/S(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)OC3CCCC3)cc21
ZINC000034279410,CC1(C)CC(OC(=O)C2CC2)CC(C)(C)N1O
ZINC000043200381,CCN(CC)CCNC(=O)c1cc(I)c(NC(=O)c2ccc(F)cc2)cc1OC
ZINC000245380320,C[C@]12CC[C@@H]3[C@H](CCC4=CC(=O)CC[C@@]43C)[C@H]1CC[C@@]2(O)C(=O)CO
ZINC000095561192,CC(C)Oc1ccc(-c2ccccc2C(=O)Nc2ccc3cc(C(=O)N[C@H](C(=O)N(C)Cc4ccc(F)cc4)c4ccccc4)ccc3n2)cc1
ZINC000095616590,CCCCOc1nc(N)c2c(n1)N(Cc1cccc(CN3CCCC3)c1)CC(=O)N2
ZINC000095627836,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)OCC(C)(C)CCCCc1cccc3c1CN(C3)C(=O)O2)/C(O)=N/S(=O)(=O)C1CC1
ZINC000095641922,CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
ZINC000095803508,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
ZINC000095921172,Cc1ncc([N+](=O)[O-])n1CCNS(N)(=O)=O
ZINC000095930187,Cc1cc(-c2ncc(CC(=O)Nc3ccc(-c4cnccn4)cn3)cc2C)ccn1
ZINC000096902468,CC1(CCCc2cc(=O)oc3nc(O)[nH]c(=O)c23)CC1
ZINC000096941867,CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F
ZINC000098209057,O=C(NCc1ccc(OC(F)(F)F)c(F)c1)[C@H]1CN(c2nc3nc(C4CC4)ncc3s2)CCN1S(=O)(=O)c1ccc(C(F)(F)F)cc1
ZINC000100004133,CC1(C)CC(O)CC(C)(C)N1[O]
ZINC000100015572,O=C(O)CC[C@@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1
ZINC000100021546,O=C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000100091597,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@H]1[C@@H]2N1C
ZINC000100285161,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
ZINC000100468481,CCn1c(C(=O)N(C2CC2)C2CC2)cc2c3c(ncn3C)c(Nc3cc(C)n(C)n3)nc21
ZINC000100659631,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2C(=O)c3ccccc3S2(=O)=O)[C@H]1C
ZINC000113676839,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1
ZINC000115705166,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
ZINC000116109867,CC(C)Oc1ccc(-c2nc(-c3cccc4c3CC[C@@H]4NCCO)no2)cc1C#N
ZINC000117196038,C[C@@H](Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc([C@@H](C)O)n[nH]1
ZINC000117532869,O=C(O)CNC(=O)c1ncc(-c2cccc(Cl)c2)cc1O
ZINC000118274793,C[C@H](N)c1ccc([C@H](O)CNC(C)(C)C)cc1
ZINC000118868440,CC[C@@H](C)Nc1cc(C(=O)N[C@@H]2C[C@@H]3CC[C@H](C2)N3c2ccc(C(=O)C3CC3)cn2)c(C)cc1C(N)=O
ZINC000206413987,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C(=O)CCCCCN1C(=O)C=CC1=O)C(C)C
ZINC000136188048,O=C(CN1CCC(CN2Cc3ccccc3C2=O)CC1)c1ccc(F)cc1
ZINC000137470092,CN(C)Cc1ccc2c(Cl)cc(Cl)c(O)c2n1
ZINC000143948360,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1
ZINC000144682962,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]3(C)CC[C@H]3C(C)(C)C(=O)C(C#N)=C[C@]43C)[C@@H]2C1
ZINC000068246816,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12
ZINC000072266909,CCCCCCCCCCCC[C@@](C#N)(CCCN(C)CCc1cccc(OC)c1)c1cccc(OC)c1
ZINC000077311862,CC(=O)N[C@H](C(=O)N[C@H]1[C@H](OC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)C(C)(C)SN=O
ZINC000000004091,O=C1CCCN1CC1CCN(c2ccnc(C(F)(F)F)n2)CC1
ZINC000000590044,Cc1cccc(O)c1-c1nc2c(-c3nc4c(C(=O)O)cccc4o3)cccc2o1
ZINC000003777328,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@H](C=O)CCCNC(=N)N
ZINC000003913915,CCOC(=O)Oc1ccc(/C=C/C=C/C(=O)NCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1OC
ZINC000003935423,CNCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN(CCC(C)C)C(=O)NC(C)(C)C)C(C)(C)C
ZINC000003979944,CCOC(=O)[C@@]1(OC(=O)C(Cl)Cl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
ZINC000005510672,CCCCCC(=O)CC[C@@]1(C)[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C
ZINC000008214706,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](CCOC(=O)[C@@H](N)C(C)C)Cn1cnc2c(=O)[nH]c(N)nc21
ZINC000217020185,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2cc(F)c3c(c2)O[C@@H](c2cnc(C4CC4)s2)n2c-3cc3cc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)ccc32)[nH]1)C(C)C
ZINC000035308284,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)OCC(=O)NCC(F)(F)C(F)(F)F)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O
ZINC000049833385,CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](NCCCNCCCCNCCCN)C[C@@H]1C[C@H]3O)OS(=O)(=O)O
ZINC000053041008,CO/N=C(\C#N)[C@@H]1CN2CCC1CC2
ZINC000053294258,C[C@H](Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ncc(C(F)(F)F)cc2F)CC1)C(F)(F)F
ZINC000058631551,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1
ZINC000059270596,FC(F)(F)C(C(F)(F)F)(C(F)(F)F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F
ZINC000059676426,Cc1cc(C)c2c3ccccc3n(Cc3cccc([C@@H](C(=O)N[C@@H](CO)c4ccccc4)C4CCCC4)c3)c2n1
ZINC000064454147,Cc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1C(=O)N(C[C@H](O)CN1CCOCC1)CCC2
ZINC000067802526,CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1
ZINC000067973907,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1
ZINC000068014156,COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5
ZINC000068151296,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1
ZINC000068199983,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1
ZINC000068205235,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1
ZINC000068243819,CCOc1nc(N)nc2c1ncn2[C@@H]1O[C@@H]2CO[P@@](=O)(OC(C)C)O[C@H]2[C@@]1(C)F
ZINC000068247898,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1
ZINC000070466423,NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1
ZINC000072190143,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@@H]4CCc5ccccc54)ncnc32)C[C@@H]1O
ZINC000072316409,COc1cccc(C(=O)Nc2ccc3c(c2)CCN(C(=O)Oc2ccccc2)C3)c1-c1ccc(C(F)(F)F)cc1
ZINC000073069242,C[C@@H](Oc1ccc2[nH]nc(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl
ZINC000073311109,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1
ZINC000084727380,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1C
ZINC000085540112,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O
ZINC000091291806,O=C(O)Cn1c2c(c3cc(F)ccc31)CN(C(=O)c1cccc3ccccc13)CC2
ZINC000095079936,Cc1cc(Nc2nc([C@@H](O)c3ccc(F)cc3)nc3ccccc23)n[nH]1
ZINC000095538159,CC(C)(C)c1cc(C(C)(C)C)c2[nH]c(C(C)(C)C)c(C[C@H](NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCc3ccccc3)c2c1
ZINC000034805177,O=C(CBr)N1CC([N+](=O)[O-])([N+](=O)[O-])C1
ZINC000034884331,O=C(O)CCCN1CCC[C@H]1COc1ccc(Oc2ccc(Cl)cc2)cc1
ZINC000035310420,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1
ZINC000035328520,CN[C@H](CNC(=O)N1CCC[C@@H]([C@@H](OCCNC(=O)OC)c2cccc(Cl)c2)C1)C[C@H]1CCCOC1
ZINC000035931662,O=[N+]([O-])OC[C@H]1O[C@@H](n2cnc3c(NC4CCCC4)ncnc32)[C@H](O)[C@@H]1O
ZINC000036156833,C[C@@H](N)C(=O)c1ccc2c(c1)OCO2
ZINC000036475284,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C
ZINC000038239930,COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C
ZINC000038276539,CCC[C@@H](C)C[C@H](N)CC(=O)O
ZINC000038336973,CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1
ZINC000038836256,c1cc(OCCN2CCCCC2)cc(-c2n[nH]c3ccc(-c4nc[nH]n4)cc23)c1
ZINC000038910715,NC(=O)c1ccc(Oc2ccc(CNCCC3CCOCC3)cc2F)nc1
ZINC000040395441,C[C@]12CC[C@H]3[C@@H](CC(=O)[C@H]4C/C(=N\OCCN)CC[C@@]43C)[C@@H]1CCC2=O
ZINC000040435195,COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12
ZINC000040651380,COC(=O)C1=C(C)NC(C)=C(c2nc(CN(C)Cc3ccccc3)no2)[C@@H]1c1cccc([N+](=O)[O-])c1
ZINC000040863182,Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N
ZINC000042856596,CC(=O)N1CCN([C@H]2CCN(C(=O)N(C)[C@H](C)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H](c3ccc(F)cc3C)C2)CC1
ZINC000043103796,O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F
ZINC000043128345,COc1cc2c(cc1C(N)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C=CC[C@@H]12
ZINC000043130440,C[C@H]1CN(c2ccc(OC(F)(F)F)cc2)C[C@@H](C)N1S(=O)(=O)c1cccc2c1C[C@H](C(=O)O)C2
